order_id,product_id,product_name,category,quantity,price_per_unit,discount_percent,region,sales_channel,order_date,customer_id,customer_name,payment_method,order_status,sales_rep,total_price
ORD10524,PRD505,Cup,Clothing,8,380.83,0,South,Retail,2025-01-01,CUST9685,Mike Norris,Wire Transfer,Completed,Amy Martin,3046.64
ORD10525,PRD774,Stock,Clothing,5,380.83,20,West,Wholesale,2024-10-18,CUST6355,Andrea Roberts,Cash,Pending,Katherine Hatfield,1523.32
ORD10526,PRD539,Clearly,Toys,7,380.83,5,West,Wholesale,2025-05-02,CUST4244,Melissa Cruz,Credit Card,Cancelled,Cheryl Johnson,2532.5195
ORD10527,PRD237,Anything,Toys,5,380.83,5,South,Wholesale,2025-06-19,CUST7195,Barbara Lindsey,PayPal,Pending,Alexis Lee,1808.9424999999999
ORD10528,PRD691,Section,Toys,6,380.83,20,South,Online,2024-12-15,CUST3592,Maureen Oliver,PayPal,Pending,Nathan Horton,1827.9840000000002
ORD10529,PRD999,Mother,Electronics,3,380.83,20,West,Retail,2025-03-10,CUST2344,Bryan Choi,Credit Card,Returned,Mark Jones,913.9920000000001
ORD10530,PRD885,Analysis,Electronics,8,380.83,0,West,Online,2024-12-21,CUST4691,Richard Johnson,Wire Transfer,Completed,Kristi Thomas,3046.64
ORD10531,PRD794,Although,Books,5,380.83,15,South,Wholesale,2025-02-18,CUST3903,Deborah Parker,Wire Transfer,Returned,Paige Carson,1618.5275
ORD10532,PRD637,Character,Books,8,380.83,15,East,Wholesale,2025-01-20,CUST6631,Amanda Ayala,Cash,Pending,Kelly Stuart,2589.644
ORD10533,PRD254,House,Books,1,380.83,20,South,Wholesale,2024-11-04,CUST1802,Angela Wolfe,Cash,Cancelled,Johnny Barnes,304.664
ORD10534,PRD161,Democrat,Toys,7,380.83,5,North,Online,2024-08-08,CUST7638,Stephanie Watson,Credit Card,Pending,Cynthia Wise,2532.5195
ORD10535,PRD804,Win,Furniture,7,380.83,10,South,Wholesale,2025-05-11,CUST8638,Brittany Green,Credit Card,Returned,Marc Shepherd,2399.229
ORD10536,PRD421,Try,Toys,6,380.83,10,East,Wholesale,2024-10-09,CUST4723,James Brown,PayPal,Pending,William Brown,2056.482
ORD10537,PRD918,Behavior,Furniture,5,380.83,20,East,Retail,2025-05-06,CUST7089,Monique Brady,Cash,Completed,Jonathan Conner,1523.32
ORD10538,PRD212,Foreign,Furniture,5,380.83,20,North,Wholesale,2025-02-18,CUST9921,Tyler Cortez,PayPal,Completed,Erica Parker,1523.32
ORD10539,PRD216,Why,Clothing,9,380.83,5,West,Retail,2025-03-04,CUST1810,Jason Lane,Wire Transfer,Completed,Danielle Skinner,3256.0964999999997
ORD10540,PRD575,College,Clothing,3,380.83,0,West,Retail,2025-07-28,CUST3714,Edward Kim,Credit Card,Completed,Kristen Miller,1142.49
ORD10541,PRD317,Father,Books,9,380.83,5,West,Retail,2024-09-26,CUST1315,Ashley Sullivan,Wire Transfer,Cancelled,Adam Ramos,3256.0964999999997
ORD10542,PRD378,Like,Furniture,9,380.83,20,North,Retail,2025-03-31,CUST4825,Mandy Hill,Credit Card,Completed,Dr. Ann Stone,2741.976
ORD10543,PRD882,Health,Books,7,380.83,15,North,Online,2025-03-22,CUST3667,Emily Pitts MD,PayPal,Completed,Dustin Sanchez,2265.9384999999997
ORD10544,PRD561,Five,Toys,5,380.83,5,West,Online,2024-11-14,CUST7147,Brandi Mason,PayPal,Pending,Brian Robinson,1808.9424999999999
ORD10545,PRD476,Hour,Electronics,3,380.83,0,East,Retail,2025-02-11,CUST3746,Alicia Vega,PayPal,Pending,Sean Medina,1142.49
ORD10546,PRD914,And,Furniture,1,380.83,10,East,Retail,2025-05-17,CUST1097,Diane Thompson,Credit Card,Pending,Scott Lopez,342.747
ORD10547,PRD234,Civil,Clothing,8,380.83,5,West,Online,2024-08-11,CUST7521,Tyler Odom,PayPal,Pending,John Johnson,2894.3079999999995
ORD10548,PRD164,Last,Toys,9,380.83,20,North,Retail,2024-09-21,CUST1816,Brittney Brown,PayPal,Completed,Terry Wolfe,2741.976
ORD10549,PRD196,Child,Electronics,9,380.83,20,East,Wholesale,2025-05-27,CUST4136,Misty Lambert,Wire Transfer,Pending,Mark Peterson,2741.976
ORD10550,PRD515,Buy,Furniture,5,380.83,15,South,Retail,2024-12-04,CUST8683,Sean Williams,Credit Card,Returned,Stacy Conley,1618.5275
ORD10551,PRD968,Economic,Clothing,7,380.83,20,East,Online,2024-08-13,CUST7407,Theresa Freeman,PayPal,Cancelled,Tyler Hays,2132.648
ORD10552,PRD192,Employee,Clothing,4,380.83,0,West,Online,2024-12-24,CUST5443,Frank Ford,PayPal,Completed,Samuel Wright,1523.32
ORD10553,PRD737,Democratic,Furniture,8,380.83,20,West,Retail,2024-09-21,CUST5431,Jennifer Mendez,PayPal,Completed,Gloria Woods,2437.312
ORD10554,PRD797,These,Electronics,6,380.83,15,South,Retail,2025-03-09,CUST5105,Stephanie Washington,PayPal,Cancelled,Christopher Preston,1942.233
ORD10555,PRD266,Return,Furniture,4,380.83,0,East,Retail,2024-09-29,CUST6124,Kayla Paul,Wire Transfer,Cancelled,Amanda Moody,1523.32
ORD10556,PRD725,Guess,Books,6,380.83,20,North,Wholesale,2024-11-03,CUST9508,Sean Mason,Credit Card,Cancelled,Maria Tran,1827.9840000000002
ORD10557,PRD889,Newspaper,Electronics,8,380.83,15,East,Wholesale,2024-10-23,CUST9677,Lisa Owens,Credit Card,Completed,Daniel Harris,2589.644
ORD10558,PRD736,Catch,Electronics,5,380.83,20,East,Online,2025-04-19,CUST1628,Sharon Richards,Credit Card,Pending,Anthony Hudson,1523.32
ORD10559,PRD786,Similar,Clothing,2,380.83,5,South,Wholesale,2025-02-25,CUST4809,Natalie Adams,Credit Card,Completed,Lisa Ortega,723.5769999999999
ORD10560,PRD789,Yeah,Toys,8,380.83,0,West,Retail,2024-09-23,CUST5082,Mason Patterson,Cash,Cancelled,Gary Miller,3046.64
ORD10561,PRD174,Population,Toys,8,380.83,20,West,Retail,2024-09-09,CUST9803,Mario Gray Jr.,Wire Transfer,Pending,Daniel Rose,2437.312
ORD10562,PRD262,Response,Clothing,5,380.83,15,South,Wholesale,2025-02-22,CUST2637,Robert Cain,PayPal,Completed,Michelle Bradshaw,1618.5275
ORD10563,PRD531,Arrive,Furniture,1,380.83,20,East,Retail,2025-01-02,CUST9103,Samuel Murray,PayPal,Pending,Timothy Mcdaniel,304.664
ORD10564,PRD621,Assume,Clothing,4,380.83,10,East,Retail,2025-01-17,CUST8474,Karen Goodwin,Cash,Cancelled,Mary Sanders,1370.988
ORD10565,PRD181,Risk,Furniture,8,380.83,20,North,Wholesale,2025-02-28,CUST9497,Jennifer Burnett,Cash,Completed,Crystal Jones,2437.312
ORD10566,PRD229,Respond,Clothing,9,380.83,5,West,Retail,2025-05-24,CUST4530,Jeffrey Smith,Credit Card,Completed,Elizabeth Harris,3256.0964999999997
ORD10567,PRD958,Claim,Toys,9,380.83,10,East,Wholesale,2024-11-07,CUST1174,Michele Martin,Credit Card,Pending,Krystal Ellison,3084.723
ORD10568,PRD349,Pass,Clothing,5,380.83,15,East,Online,2024-08-07,CUST6801,Stephanie Moran,Credit Card,Pending,Melanie Callahan,1618.5275
ORD10569,PRD510,Parent,Books,8,380.83,5,South,Wholesale,2025-03-10,CUST6822,Larry Smith,Wire Transfer,Completed,James Martin,2894.3079999999995
ORD10570,PRD955,Day,Furniture,3,380.83,10,East,Retail,2025-01-12,CUST2976,Linda Solomon,PayPal,Returned,Kristy Wilkins,1028.241
ORD10571,PRD580,Cup,Clothing,5,380.83,20,South,Retail,2025-07-01,CUST5298,Jeremy Mitchell,Credit Card,Completed,Ashley Nguyen,1523.32
ORD10572,PRD557,Former,Electronics,2,380.83,5,East,Online,2025-05-13,CUST5560,Jessica Smith,PayPal,Completed,Jennifer Smith,723.5769999999999
ORD10573,PRD511,Similar,Toys,4,380.83,0,North,Retail,2025-07-04,CUST4927,Alison Tran,PayPal,Returned,Valerie Arellano MD,1523.32
ORD10574,PRD445,Catch,Electronics,2,380.83,0,North,Retail,2024-10-05,CUST9918,Robert White,Credit Card,Cancelled,Stephen Coffey,761.66
ORD10575,PRD304,With,Electronics,4,380.83,10,West,Online,2025-03-25,CUST9887,Misty Burns,Credit Card,Cancelled,Jennifer Wheeler,1370.988
ORD10576,PRD426,Air,Electronics,3,380.83,10,West,Online,2024-11-11,CUST8436,Theresa Montgomery,Cash,Returned,Michele Davis,1028.241
ORD10577,PRD965,Shoulder,Furniture,4,380.83,5,East,Online,2025-02-08,CUST4964,Christopher Glover,Credit Card,Pending,Brian Bryant,1447.1539999999998
ORD10578,PRD244,Account,Furniture,5,380.83,0,North,Retail,2025-05-15,CUST8139,Nancy Robles,Wire Transfer,Completed,Elizabeth Sanchez,1904.1499999999999
ORD10579,PRD279,Event,Books,2,380.83,0,North,Retail,2025-02-07,CUST1849,Timothy Pratt,Wire Transfer,Cancelled,Adrian Thomas,761.66
ORD10580,PRD482,Personal,Electronics,1,380.83,0,North,Online,2025-06-18,CUST9316,Pamela Hahn,Credit Card,Returned,Meredith Fuentes,380.83
ORD10581,PRD807,Mrs,Furniture,8,380.83,10,South,Wholesale,2025-03-09,CUST5765,Scott Barry,Cash,Cancelled,Daniel Brown,2741.976
ORD10582,PRD205,Again,Books,7,380.83,20,North,Wholesale,2025-07-28,CUST9121,Thomas Henson,Wire Transfer,Returned,Cindy Jennings,2132.648
ORD10583,PRD377,Identify,Furniture,3,380.83,0,West,Wholesale,2025-02-15,CUST8859,Michael Snyder,Wire Transfer,Cancelled,Stacy Cruz,1142.49
ORD10584,PRD658,Situation,Books,9,380.83,10,West,Wholesale,2025-02-28,CUST4458,Elizabeth Kirk,Wire Transfer,Completed,Melissa Montes,3084.723
ORD10585,PRD652,Assume,Toys,2,380.83,15,East,Online,2025-04-09,CUST3593,Cheryl Barnett,Credit Card,Completed,Steven Mcpherson,647.411
ORD10586,PRD352,Floor,Books,5,380.83,5,South,Online,2024-12-15,CUST4808,Charles Payne,PayPal,Pending,David Phillips,1808.9424999999999
ORD10587,PRD305,Across,Toys,2,380.83,20,West,Online,2025-01-21,CUST4865,Teresa Murray,Cash,Completed,Jennifer Horton,609.328
ORD10588,PRD135,Under,Electronics,8,380.83,5,West,Retail,2025-05-09,CUST8183,Peggy Floyd,PayPal,Pending,Victoria Robinson,2894.3079999999995
ORD10589,PRD278,Health,Toys,7,380.83,10,East,Wholesale,2025-07-07,CUST9170,Amber Thompson,Wire Transfer,Completed,Matthew Page,2399.229
ORD10590,PRD579,Her,Furniture,9,380.83,15,North,Wholesale,2025-04-01,CUST4845,Christopher Brown,Wire Transfer,Cancelled,James Garcia,2913.3495
ORD10591,PRD107,This,Clothing,9,380.83,15,West,Retail,2025-06-11,CUST1701,Maria Harris,Credit Card,Pending,Ronald Smith,2913.3495
ORD10592,PRD258,Society,Furniture,2,380.83,10,West,Online,2025-02-05,CUST7121,Kimberly Simmons,Wire Transfer,Returned,April Rodriguez,685.494
ORD10593,PRD569,Billion,Electronics,1,380.83,5,South,Retail,2025-03-07,CUST7006,Karen Mathis,Wire Transfer,Pending,Michele Sanders,361.78849999999994
ORD10594,PRD519,Compare,Toys,8,380.83,20,West,Retail,2025-04-21,CUST3462,Sue Wilkinson,Cash,Cancelled,Alexis Gonzalez,2437.312
ORD10595,PRD419,Modern,Books,4,380.83,0,East,Online,2024-09-20,CUST8259,Hannah Jarvis,Cash,Cancelled,Jesus Wilson DVM,1523.32
ORD10596,PRD271,Decide,Electronics,1,380.83,10,South,Retail,2025-02-15,CUST1541,Nicholas Shelton,PayPal,Pending,Mariah Sherman,342.747
ORD10597,PRD614,Future,Toys,1,380.83,20,North,Online,2025-02-22,CUST2243,Michael Smith,Wire Transfer,Pending,Patricia Gibson,304.664
ORD10598,PRD570,Together,Furniture,9,380.83,10,South,Wholesale,2025-01-23,CUST2370,Mary Snyder,Cash,Completed,Matthew Kim,3084.723
ORD10599,PRD731,Success,Electronics,6,380.83,20,East,Wholesale,2025-05-09,CUST9981,Kristine Mills,Credit Card,Completed,Brian Peterson,1827.9840000000002
ORD10600,PRD188,Prepare,Furniture,3,380.83,0,West,Online,2025-04-26,CUST5711,Dr. Daniel Anderson,PayPal,Completed,Kelly Cortez,1142.49
ORD10601,PRD825,Black,Books,6,380.83,0,North,Wholesale,2024-08-25,CUST6201,Regina Sanders,Wire Transfer,Completed,Karen Berry,2284.98
ORD10602,PRD172,Pretty,Books,6,380.83,10,North,Retail,2024-12-25,CUST1157,Joseph Williams,Wire Transfer,Cancelled,Linda Smith,2056.482
ORD10603,PRD926,Back,Clothing,6,380.83,15,North,Online,2024-11-02,CUST1780,Jill Smith,Wire Transfer,Completed,Ashley Christensen,1942.233
ORD10604,PRD541,Add,Furniture,7,380.83,20,South,Online,2025-03-01,CUST4343,David Schmidt,Credit Card,Completed,Megan Harris,2132.648
ORD10605,PRD668,Similar,Books,4,380.83,15,North,Online,2024-08-29,CUST8854,Kathleen Taylor,Credit Card,Completed,John Meyer,1294.822
ORD10606,PRD551,Information,Books,2,380.83,20,South,Wholesale,2024-10-04,CUST7166,Casey Kemp,Wire Transfer,Returned,Monica Schmidt,609.328
ORD10607,PRD241,Outside,Books,5,380.83,0,East,Online,2025-08-04,CUST3472,Nicholas Romero,PayPal,Completed,Sara Anderson,1904.1499999999999
ORD10608,PRD900,True,Toys,1,380.83,10,North,Retail,2024-10-01,CUST2244,Jon Barry,Cash,Cancelled,David Reed,342.747
ORD10609,PRD651,Federal,Toys,1,380.83,20,East,Retail,2024-10-04,CUST9539,Stuart Thompson,Credit Card,Cancelled,Matthew Rodriguez,304.664
ORD10610,PRD704,Nature,Toys,9,380.83,0,South,Retail,2024-12-25,CUST9659,Michael Mccormick,Wire Transfer,Returned,Barry Morris,3427.47
ORD10611,PRD930,Box,Electronics,5,380.83,15,South,Wholesale,2025-06-08,CUST8668,Glen Doyle,Cash,Pending,Angela Shaw,1618.5275
ORD10612,PRD894,Relationship,Books,3,380.83,20,North,Wholesale,2025-07-15,CUST8621,Dr. Cindy Hubbard,Cash,Returned,Amy Wallace,913.9920000000001
ORD10613,PRD363,Event,Books,1,380.83,15,South,Online,2025-02-28,CUST1391,Anthony Walsh,Wire Transfer,Completed,Douglas Green,323.7055
ORD10614,PRD864,Score,Electronics,7,380.83,5,North,Online,2024-11-19,CUST5701,Terrance Cantrell,Credit Card,Completed,Adrienne Leonard,2532.5195
ORD10615,PRD847,It,Furniture,9,380.83,20,North,Wholesale,2024-12-31,CUST7866,Jasmine Travis,Wire Transfer,Pending,Heather Duffy,2741.976
ORD10616,PRD275,Bring,Electronics,6,380.83,20,East,Retail,2024-09-23,CUST7549,Alexis Roman,Wire Transfer,Pending,Kristen Wyatt,1827.9840000000002
ORD10617,PRD616,Hand,Electronics,7,380.83,10,West,Online,2025-03-13,CUST1030,Jessica Butler,Cash,Returned,Mr. Jeremy Herrera,2399.229
ORD10618,PRD576,Billion,Clothing,6,380.83,10,East,Wholesale,2025-06-19,CUST2947,Kimberly Alexander,PayPal,Cancelled,Steve Wang,2056.482
ORD10619,PRD921,Interview,Books,3,380.83,15,East,Retail,2024-09-11,CUST2347,Diane Ramirez,Wire Transfer,Completed,Vincent Mccoy,971.1165
ORD10620,PRD580,Foot,Toys,2,380.83,15,North,Retail,2025-03-23,CUST4185,Jennifer Jones,Wire Transfer,Pending,Ronald Bowen,647.411
ORD10621,PRD953,Picture,Toys,9,380.83,20,South,Online,2024-11-03,CUST1391,Susan Reeves,PayPal,Completed,Margaret Norman,2741.976
ORD10622,PRD975,Far,Toys,3,380.83,5,West,Online,2024-12-31,CUST8968,Alex Gay,Credit Card,Cancelled,Timothy Murray,1085.3654999999999
ORD10623,PRD565,Meeting,Toys,3,380.83,5,South,Retail,2025-06-24,CUST1907,Mrs. Catherine Woodard,Wire Transfer,Pending,Allen Williams,1085.3654999999999
ORD10624,PRD477,Energy,Furniture,3,380.83,10,East,Retail,2025-02-12,CUST1735,Todd Jones,Wire Transfer,Cancelled,Andrea West,1028.241
ORD10625,PRD899,Around,Toys,1,380.83,20,South,Online,2024-09-23,CUST2403,Alexander Rivera,Cash,Pending,Garrett Johnson,304.664
ORD10626,PRD757,Box,Electronics,9,380.83,10,South,Retail,2024-12-16,CUST9407,Darrell Simmons,Wire Transfer,Cancelled,John Fitzpatrick,3084.723
ORD10627,PRD756,Author,Books,3,380.83,20,East,Retail,2024-12-20,CUST9245,Zachary Flores,PayPal,Pending,Patricia Morris,913.9920000000001
ORD10628,PRD913,Effort,Furniture,4,380.83,5,South,Wholesale,2025-01-06,CUST2048,Alexis Jimenez,Credit Card,Completed,Christopher Mcconnell,1447.1539999999998
ORD10629,PRD339,However,Furniture,4,380.83,15,East,Wholesale,2024-08-27,CUST7770,Charles Mills,Credit Card,Completed,Melissa White,1294.822
ORD10630,PRD612,Allow,Clothing,1,380.83,20,East,Online,2024-11-12,CUST7522,Mrs. Alyssa Burns,Credit Card,Pending,William Mendoza,304.664
ORD10631,PRD854,Art,Furniture,9,380.83,5,West,Retail,2025-05-14,CUST1170,Beth Shannon,Credit Card,Returned,Kyle Fisher,3256.0964999999997
ORD10632,PRD174,Movement,Books,3,380.83,0,East,Online,2025-02-23,CUST7634,Christopher Henderson,Cash,Completed,Maria Boyd,1142.49
ORD10633,PRD210,Same,Electronics,8,380.83,15,North,Wholesale,2024-12-14,CUST5492,Brent Gross,Cash,Completed,Joseph Morris,2589.644
ORD10634,PRD633,Rather,Electronics,1,380.83,5,South,Wholesale,2024-11-16,CUST2385,Jamie Wong,Wire Transfer,Pending,Timothy Anderson,361.78849999999994
ORD10635,PRD541,Member,Books,6,380.83,0,West,Retail,2025-07-02,CUST8523,Sandra Elliott,Wire Transfer,Pending,Karen Soto,2284.98
ORD10636,PRD878,Herself,Books,2,380.83,0,North,Wholesale,2024-08-12,CUST8646,David Hood,PayPal,Cancelled,Thomas Goodwin,761.66
ORD10637,PRD203,Several,Clothing,8,380.83,15,East,Wholesale,2024-10-25,CUST1343,Tim Harris,Credit Card,Completed,Devin Garcia,2589.644
ORD10638,PRD925,Use,Furniture,2,380.83,20,West,Retail,2025-04-05,CUST4281,Richard Gonzalez,Cash,Completed,Ariel Brown,609.328
ORD10639,PRD288,Address,Furniture,4,380.83,15,East,Retail,2025-07-11,CUST4363,Jessica Molina,Wire Transfer,Returned,Christopher Stewart,1294.822
ORD10640,PRD671,Game,Books,6,380.83,10,North,Wholesale,2025-03-23,CUST8216,Veronica Jones,Credit Card,Completed,Mark Roberson,2056.482
ORD10641,PRD244,Field,Toys,8,380.83,15,West,Wholesale,2025-08-03,CUST7084,Billy Sellers,Credit Card,Completed,Jeffrey David,2589.644
ORD10642,PRD365,About,Furniture,6,380.83,10,East,Retail,2025-01-07,CUST2696,Courtney Kirk,Credit Card,Returned,Joseph Mercer,2056.482
ORD10643,PRD550,Director,Furniture,7,380.83,0,South,Online,2025-05-09,CUST4844,Angelica Torres,Wire Transfer,Completed,Jade Mason,2665.81
ORD10644,PRD334,Race,Toys,2,380.83,10,South,Wholesale,2024-10-12,CUST4318,Joseph Conway Jr.,Cash,Completed,Robert Cooper,685.494
ORD10645,PRD306,Check,Books,1,380.83,20,South,Online,2025-06-28,CUST5426,Alicia Smith,Credit Card,Returned,Emily Brooks,304.664
ORD10646,PRD862,Budget,Books,4,380.83,10,North,Retail,2025-04-14,CUST6521,Joshua Brewer,Cash,Returned,Jonathan Blevins,1370.988
ORD10647,PRD934,Seven,Books,3,380.83,15,East,Retail,2025-06-10,CUST9356,Melissa Garcia,PayPal,Pending,Jason Anderson MD,971.1165
ORD10648,PRD849,Industry,Furniture,3,380.83,20,West,Wholesale,2024-09-12,CUST1409,Kevin Snow,Wire Transfer,Pending,Elizabeth Rhodes,913.9920000000001
ORD10649,PRD675,Step,Clothing,9,380.83,0,South,Wholesale,2025-05-31,CUST1345,Jason Webb,PayPal,Completed,Mark Anderson,3427.47
ORD10650,PRD940,Audience,Toys,2,380.83,0,West,Retail,2025-01-19,CUST9049,Stanley Green,Wire Transfer,Returned,Jasmine Greene,761.66
ORD10651,PRD300,In,Toys,9,380.83,5,North,Online,2025-06-03,CUST9232,Amber Leonard,Cash,Completed,Martin Moore,3256.0964999999997
ORD10652,PRD986,Hotel,Clothing,9,380.83,20,West,Retail,2025-06-06,CUST4137,Brandon Miller,Cash,Pending,Sally Crosby,2741.976
ORD10653,PRD994,Responsibility,Books,4,380.83,10,East,Retail,2025-02-13,CUST2199,Jenny Barnett,Credit Card,Pending,Elizabeth Gregory,1370.988
ORD10654,PRD940,Develop,Clothing,7,380.83,20,North,Retail,2024-10-24,CUST3325,Joan Willis,Wire Transfer,Pending,Peter Hardy,2132.648
ORD10655,PRD615,Before,Furniture,5,380.83,10,South,Wholesale,2024-11-10,CUST7921,Shannon Martin,PayPal,Cancelled,Marissa Williams,1713.735
ORD10656,PRD425,Should,Electronics,2,380.83,0,West,Wholesale,2024-10-15,CUST4449,William Martinez,Wire Transfer,Cancelled,Timothy Diaz,761.66
ORD10657,PRD120,Offer,Toys,7,380.83,0,South,Wholesale,2025-07-09,CUST5523,Kenneth Dunn,Wire Transfer,Returned,Michael Johnson,2665.81
ORD10658,PRD666,Agreement,Toys,1,380.83,0,West,Wholesale,2025-05-14,CUST3324,Andrea Pollard,Cash,Returned,Theodore Miller,380.83
ORD10659,PRD446,Travel,Clothing,4,380.83,15,East,Retail,2025-07-05,CUST2058,Joseph Fowler,Wire Transfer,Cancelled,Richard Roman,1294.822
ORD10660,PRD523,Employee,Books,4,380.83,0,North,Retail,2024-12-25,CUST2849,Jason Jordan,PayPal,Completed,Julia Davis MD,1523.32
ORD10661,PRD703,Future,Books,8,380.83,10,South,Retail,2024-11-18,CUST2673,Leah Carter,Cash,Returned,Terry Ward,2741.976
ORD10662,PRD345,Drop,Furniture,7,380.83,10,South,Retail,2025-04-07,CUST1530,Christopher Baker,Credit Card,Completed,Travis Travis,2399.229
ORD10663,PRD555,Message,Books,9,380.83,15,North,Wholesale,2025-02-08,CUST4598,Thomas Brown,Wire Transfer,Pending,Lynn Garcia,2913.3495
ORD10664,PRD148,Every,Clothing,8,380.83,15,East,Online,2025-07-06,CUST9879,Lindsay Lindsey,PayPal,Cancelled,Terri Davis,2589.644
ORD10665,PRD667,Thank,Toys,5,380.83,10,North,Retail,2025-06-09,CUST2433,Drew James,PayPal,Pending,Erik Taylor,1713.735
ORD10666,PRD267,Ready,Books,5,380.83,5,South,Wholesale,2025-02-06,CUST6100,Catherine Arnold,Wire Transfer,Completed,Joseph Larson,1808.9424999999999
ORD10667,PRD985,Allow,Books,2,380.83,10,West,Online,2025-07-30,CUST2447,Wyatt Clark,Wire Transfer,Cancelled,Karen Pope,685.494
ORD10668,PRD580,Spend,Toys,1,380.83,15,West,Wholesale,2024-11-04,CUST8428,Kenneth Hughes,Cash,Cancelled,Becky Washington,323.7055
ORD10669,PRD209,Assume,Furniture,1,380.83,20,West,Online,2024-10-18,CUST3256,Teresa Moore,PayPal,Returned,Cassandra Dunn,304.664
ORD10670,PRD203,Fight,Books,1,380.83,20,South,Wholesale,2024-11-26,CUST9408,Patrick Jones,PayPal,Pending,Sydney Morales,304.664
ORD10671,PRD874,Outside,Clothing,7,380.83,5,East,Online,2025-01-04,CUST6051,Luke Patton,Credit Card,Completed,Robert Sherman,2532.5195
ORD10672,PRD935,Administration,Books,1,380.83,15,South,Retail,2025-07-26,CUST3635,Misty Young,PayPal,Pending,John Chavez,323.7055
ORD10673,PRD837,Player,Clothing,7,380.83,20,West,Online,2024-08-30,CUST1022,Catherine Mcintosh,Wire Transfer,Completed,John Rios,2132.648
ORD10674,PRD319,Actually,Furniture,6,380.83,15,West,Wholesale,2024-09-19,CUST4194,Breanna Bishop,Credit Card,Cancelled,Thomas Carter,1942.233
ORD10675,PRD364,Article,Electronics,2,380.83,20,East,Wholesale,2024-08-12,CUST1538,Jake Kennedy,Credit Card,Cancelled,Mr. Nathan Black MD,609.328
ORD10676,PRD988,Small,Clothing,1,380.83,15,North,Online,2025-02-18,CUST4540,Mark Wiley,Wire Transfer,Completed,Taylor Bowers,323.7055
ORD10677,PRD958,Herself,Books,2,380.83,5,North,Online,2024-10-19,CUST2350,Morgan Patterson,Cash,Cancelled,Dylan Hall,723.5769999999999
ORD10678,PRD697,Apply,Furniture,2,380.83,15,East,Wholesale,2024-11-17,CUST2345,Brandon Alvarez,PayPal,Cancelled,Michael Lawrence,647.411
ORD10679,PRD490,Seat,Books,4,380.83,20,East,Online,2025-02-14,CUST7647,Monica Flores,Wire Transfer,Pending,Diana Mcdonald,1218.656
ORD10680,PRD544,Than,Furniture,8,380.83,0,South,Retail,2024-08-31,CUST1659,William Bolton,Credit Card,Completed,Justin Harris,3046.64
ORD10681,PRD905,Investment,Electronics,5,380.83,20,East,Online,2025-04-05,CUST9705,Kathleen Patterson,Cash,Returned,Michael Jackson,1523.32
ORD10682,PRD616,Physical,Clothing,6,380.83,10,East,Wholesale,2024-10-18,CUST8333,Holly Brown,Cash,Cancelled,Jamie Shaw,2056.482
ORD10683,PRD141,Skin,Furniture,1,380.83,0,West,Wholesale,2025-01-14,CUST8209,Amanda Roberts,PayPal,Returned,Brooke Murphy,380.83
ORD10684,PRD541,Red,Toys,5,380.83,20,East,Retail,2025-07-18,CUST7322,Misty Ramirez,PayPal,Cancelled,Alisha Beck,1523.32
ORD10685,PRD315,Generation,Electronics,7,380.83,10,South,Online,2025-04-21,CUST1043,Thomas Tran,Wire Transfer,Pending,Jacqueline Hubbard,2399.229
ORD10686,PRD508,Standard,Books,8,380.83,15,East,Retail,2025-04-05,CUST3914,Erika Leblanc,Cash,Completed,Brittney Norman,2589.644
ORD10687,PRD262,Cover,Toys,9,380.83,5,North,Wholesale,2025-07-02,CUST9758,Joseph Moore,Wire Transfer,Pending,John Davis,3256.0964999999997
ORD10688,PRD194,Message,Books,1,380.83,5,South,Wholesale,2024-11-25,CUST7648,Melissa Lopez,Wire Transfer,Completed,Katherine Hall,361.78849999999994
ORD10689,PRD404,Operation,Electronics,6,380.83,5,North,Wholesale,2025-05-30,CUST2633,Derek Mercado Jr.,Wire Transfer,Completed,Andrea Hurley,2170.7309999999998
ORD10690,PRD834,Out,Electronics,6,380.83,5,East,Wholesale,2025-04-30,CUST1393,Nancy Elliott,Credit Card,Pending,Billy Romero,2170.7309999999998
ORD10691,PRD858,He,Books,6,380.83,0,North,Retail,2024-10-09,CUST4063,Laura Lee,Wire Transfer,Completed,Mary Allen,2284.98
ORD10692,PRD344,Professor,Toys,2,380.83,10,North,Online,2024-10-01,CUST9011,Gary Cordova,Cash,Returned,James Suarez,685.494
ORD10693,PRD524,Beyond,Toys,3,380.83,10,South,Online,2025-06-24,CUST5060,Frank Ramirez,PayPal,Cancelled,Danielle Francis,1028.241
ORD10694,PRD847,Keep,Furniture,6,380.83,5,South,Wholesale,2025-06-03,CUST6405,Sarah Harris,PayPal,Cancelled,Tyler Jones,2170.7309999999998
ORD10695,PRD962,Throw,Furniture,5,380.83,5,South,Retail,2025-05-17,CUST9380,Benjamin Rivera,Wire Transfer,Pending,Emily Hill,1808.9424999999999
ORD10696,PRD885,Player,Furniture,1,380.83,10,North,Online,2024-12-06,CUST3851,Dustin Rios,Wire Transfer,Cancelled,Julie Maxwell,342.747
ORD10697,PRD202,Son,Clothing,2,380.83,5,East,Online,2025-02-28,CUST3610,James Flowers,Credit Card,Cancelled,Lauren Montgomery,723.5769999999999
ORD10698,PRD523,Thank,Clothing,4,380.83,15,West,Retail,2025-04-17,CUST6735,Eric Becker,Cash,Returned,Tonya Bailey,1294.822
